date,count,total_count,ratio
"2014-04-20","1","11426","8.75196919307e-05"
"2014-04-21","4","22126","0.000180782789478"
"2014-04-22","2","25864","7.73275595422e-05"
"2014-04-23","2","27607","7.24453942841e-05"
"2014-04-24","3","27966","0.000107273117357"
"2014-04-25","3","25534","0.00011749040495"
"2014-04-26","3","12881","0.000232901172269"
"2014-04-27","3","12348","0.000242954324587"
"2014-04-28","6","23960","0.00025041736227"
"2014-04-29","2","26584","7.52332229913e-05"
"2014-04-30","6","25304","0.000237116661397"
"2014-05-01","3","24872","0.000120617561917"
"2014-05-02","2","24448","8.18062827225e-05"
"2014-05-03","2","12875","0.000155339805825"
"2014-05-04","2","11899","0.000168081351374"
"2014-05-05","2","22843","8.75541741453e-05"
"2014-05-06","5","27786","0.000179946735766"
"2014-05-07","6","28701","0.000209051949409"
"2014-05-08","4","28227","0.000141708293478"
"2014-05-09","0","27237","0"
"2014-05-10","2","15347","0.000130318629048"
"2014-05-11","3","13402","0.000223847186987"
"2014-05-12","0","21053","0"
"2014-05-13","5","26731","0.000187048744903"
"2014-05-14","5","26826","0.000186386341609"
"2014-05-15","6","28521","0.000210371305354"
"2014-05-16","2","25040","7.98722044728e-05"
"2014-05-17","1","13451","7.43439149506e-05"
"2014-05-18","0","12224","0"
"2014-05-19","6","23615","0.00025407579928"
"2014-05-20","0","25657","0"
"2014-05-21","0","26199","0"
"2014-05-22","4","27204","0.000147037200412"
"2014-05-23","4","24194","0.000165330247169"
"2014-05-24","3","13721","0.000218642956053"
"2014-05-25","8","12386","0.000645890521557"
"2014-05-26","1","14031","7.12707576082e-05"
"2014-05-27","2","26188","7.6370856881e-05"
"2014-05-28","5","23971","0.000208585373994"
"2014-05-29","6","27556","0.000217738423574"
"2014-05-30","8","25807","0.00030999341264"
"2014-05-31","1","14240","7.02247191011e-05"
"2014-06-01","3","13416","0.000223613595707"
"2014-06-02","5","25123","0.000199020817578"
"2014-06-03","2","17700","0.000112994350282"
"2014-06-04","1","23934","4.17815659731e-05"
"2014-06-05","4","24727","0.000161766490072"
"2014-06-06","8","26180","0.000305576776165"
"2014-06-07","23","13650","0.00168498168498"
"2014-06-08","0","12758","0"
"2014-06-09","3","24275","0.000123583934089"
"2014-06-10","4","26869","0.000148870445495"
"2014-06-11","29","25962","0.00111701717895"
"2014-06-12","8","26738","0.00029919964096"
"2014-06-13","1","24296","4.11590385249e-05"
"2014-06-14","3","12989","0.000230964662407"
"2014-06-15","0","12502","0"
"2014-06-16","3","24099","0.000124486493215"
"2014-06-17","13","26052","0.000499001996008"
"2014-06-18","0","26683","0"
"2014-06-19","2","27850","7.18132854578e-05"
"2014-06-20","3","24959","0.000120197123282"
"2014-06-21","2","12904","0.000154990700558"
"2014-06-22","1","11682","8.5601780517e-05"
"2014-06-23","0","24074","0"
"2014-06-24","4","25987","0.000153923115404"
"2014-06-25","5","27420","0.00018234865062"
"2014-06-26","3","26446","0.000113438705286"
"2014-06-27","3","25187","0.0001191090642"
"2014-06-28","0","12407","0"
"2014-06-29","0","11343","0"
"2014-06-30","8","23421","0.000341573801289"
"2014-07-01","5","24821","0.000201442327062"
"2014-07-02","9","25699","0.000350208179307"
"2014-07-03","1","24344","4.10778836674e-05"
"2014-07-04","0","14497","0"
"2014-07-05","0","10860","0"
"2014-07-06","1","11216","8.91583452211e-05"
"2014-07-07","3","22754","0.000131844950338"
"2014-07-08","1","25395","3.93778302816e-05"
"2014-07-09","4","26296","0.000152114390021"
"2014-07-10","12","26216","0.000457735733903"
"2014-07-11","6","25057","0.000239454044778"
"2014-07-12","0","12768","0"
"2014-07-13","0","11839","0"
"2014-07-14","2","23251","8.60178056858e-05"
"2014-07-15","3","25519","0.000117559465496"
"2014-07-16","2","26367","7.58523912466e-05"
"2014-07-17","2","26118","7.6575541772e-05"
"2014-07-18","0","24291","0"
"2014-07-19","0","12423","0"
"2014-07-20","5","11332","0.000441228379809"
"2014-07-21","1","23247","4.30163031789e-05"
"2014-07-22","2","25627","7.80426893511e-05"
"2014-07-23","2","26361","7.58696559311e-05"
"2014-07-24","4","26493","0.000150983278602"
"2014-07-25","7","23698","0.000295383576673"
"2014-07-26","0","12034","0"
"2014-07-27","0","11087","0"
"2014-07-28","0","22766","0"
"2014-07-29","1","24228","4.12745583622e-05"
"2014-07-30","7","24677","0.000283664951169"
"2014-07-31","4","26288","0.00015216068168"
"2014-08-01","2","23984","8.33889259506e-05"
"2014-08-02","1","12170","8.21692686935e-05"
"2014-08-03","1","11192","8.93495353824e-05"
"2014-08-04","2","22342","8.95175006714e-05"
"2014-08-05","4","25183","0.000158837310884"
"2014-08-06","1","26212","3.81504654357e-05"
"2014-08-07","13","25202","0.000515832076819"
"2014-08-08","1","23291","4.29350392856e-05"
"2014-08-09","0","11993","0"
"2014-08-10","2","11447","0.000174718266795"
"2014-08-11","1","22433","4.45771853965e-05"
"2014-08-12","7","24283","0.000288267512251"
"2014-08-13","3","24964","0.000120173049191"
"2014-08-14","6","25683","0.000233617568041"
"2014-08-15","5","23566","0.000212170075533"
"2014-08-16","1","12439","8.03923144947e-05"
"2014-08-17","4","10817","0.0003697882962"
"2014-08-18","5","22473","0.000222489209273"
"2014-08-19","1","24261","4.12184163884e-05"
"2014-08-20","3","25618","0.000117105160434"
"2014-08-21","2","25374","7.88208402302e-05"
"2014-08-22","0","23137","0"
"2014-08-23","1","12265","8.15328169588e-05"
"2014-08-24","0","11684","0"
"2014-08-25","2","22586","8.85504294696e-05"
"2014-08-26","7","24913","0.000280977802754"
"2014-08-27","3","25520","0.000117554858934"
"2014-08-28","7","24849","0.000281701476921"
"2014-08-29","4","23975","0.000166840458811"
"2014-08-30","1","13272","7.53465943339e-05"
"2014-08-31","0","11830","0"
"2014-09-01","2","13856","0.000144341801386"
"2014-09-02","0","23870","0"
"2014-09-03","0","27230","0"
"2014-09-04","7","27272","0.000256673511294"
"2014-09-05","1","25401","3.93685287981e-05"
"2014-09-06","1","13814","7.23903286521e-05"
"2014-09-07","3","13278","0.000225937641211"
"2014-09-08","14","25094","0.000557902287399"
"2014-09-09","8","26397","0.000303064742206"
"2014-09-10","9","27632","0.000325709322525"
"2014-09-11","2","27138","7.36973984818e-05"
"2014-09-12","5","25209","0.000198341862033"
"2014-09-13","2","13138","0.00015223017202"
"2014-09-14","0","13026","0"
"2014-09-15","6","24961","0.000240374984977"
"2014-09-16","3","26206","0.000114477600549"
"2014-09-17","4","27627","0.000144785897854"
"2014-09-18","8","27592","0.000289939112786"
"2014-09-19","9","24754","0.00036357760362"
"2014-09-20","10","13063","0.000765520936998"
"2014-09-21","5","12572","0.000397709195037"
"2014-09-22","12","24954","0.000480884828084"
"2014-09-23","9","26481","0.000339866319248"
"2014-09-24","2","27313","7.32252041153e-05"
"2014-09-25","4","26979","0.000148263464176"
"2014-09-26","0","24783","0"
"2014-09-27","1","13609","7.34807847748e-05"
"2014-09-28","1","12945","7.72499034376e-05"
"2014-09-29","1","24863","4.02204078349e-05"
"2014-09-30","0","26297","0"
"2014-10-01","9","27742","0.000324417850191"
"2014-10-02","10","26996","0.000370425248185"
"2014-10-03","3","24878","0.000120588471742"
"2014-10-04","6","12929","0.000464073014154"
"2014-10-05","8","13179","0.000607026329767"
"2014-10-06","10","24076","0.000415351387274"
"2014-10-07","2","25399","7.87432576086e-05"
"2014-10-08","7","27295","0.000256457226598"
"2014-10-09","4","27251","0.000146783604271"
"2014-10-10","5","26290","0.000190186382655"
"2014-10-11","0","13306","0"
"2014-10-12","1","12884","7.76156473145e-05"
"2014-10-13","2","23309","8.58037667854e-05"
"2014-10-14","4","26103","0.000153239091292"
"2014-10-15","2","28093","7.1192111914e-05"
"2014-10-16","1","26860","3.72300819062e-05"
"2014-10-17","2","24245","8.24912353062e-05"
"2014-10-18","1","12556","7.96431984709e-05"
"2014-10-19","3","11721","0.000255950857435"
"2014-10-20","1","23585","4.23998304007e-05"
"2014-10-21","1","25940","3.85505011565e-05"
"2014-10-22","6","26571","0.000225810093711"
"2014-10-23","4","25948","0.000154154462772"
"2014-10-24","6","24837","0.000241575069453"
"2014-10-25","2","13054","0.00015320974414"
"2014-10-26","1","12157","8.22571358065e-05"
"2014-10-27","2","24028","8.32362244049e-05"
"2014-10-28","5","25577","0.00019548813387"
"2014-10-29","2","27083","7.38470627331e-05"
"2014-10-30","2","26585","7.52303930788e-05"
"2014-10-31","3","24224","0.000123844121532"
"2014-11-01","1","12927","7.73574688636e-05"
"2014-11-02","0","11729","0"
"2014-11-03","3","23338","0.000128545719428"
"2014-11-04","2","24779","8.07135074055e-05"
"2014-11-05","7","29047","0.000240988742383"
"2014-11-06","12","26115","0.000459506031017"
"2014-11-07","3","24334","0.000123284293581"
"2014-11-08","0","12776","0"
"2014-11-09","2","11533","0.000173415416631"
"2014-11-10","11","22698","0.000484624195964"
"2014-11-11","7","23066","0.000303476979103"
"2014-11-12","2","25342","7.89203693473e-05"
"2014-11-13","4","25722","0.000155508902885"
"2014-11-14","6","23921","0.00025082563438"
"2014-11-15","2","13200","0.000151515151515"
"2014-11-16","1","11784","8.48608282417e-05"
"2014-11-17","1","22697","4.405868617e-05"
"2014-11-18","1","24955","4.00721298337e-05"
"2014-11-19","6","25599","0.000234384155631"
"2014-11-20","3","26447","0.000113434416002"
"2014-11-21","5","24585","0.000203376042302"
"2014-11-22","4","12816","0.000312109862672"
"2014-11-23","1","11720","8.53242320819e-05"
"2014-11-24","2","22841","8.75618405499e-05"
"2014-11-25","1","24434","4.09265777196e-05"
"2014-11-26","3","23805","0.000126023944549"
"2014-11-27","3","14133","0.000212269157291"
"2014-11-28","2","15419","0.000129710097931"
"2014-11-29","1","11382","8.78580214374e-05"
"2014-11-30","0","11516","0"
"2014-12-01","6","22223","0.000269990550331"
"2014-12-02","27","24279","0.00111207216113"
"2014-12-03","5","23967","0.000208620186089"
"2014-12-04","3","25529","0.000117513416115"
"2014-12-05","2","20621","9.69885068619e-05"
"2014-12-06","1","12701","7.87339579561e-05"
"2014-12-07","1","11703","8.54481756814e-05"
"2014-12-08","2","22023","9.08141488444e-05"
"2014-12-09","11","23837","0.000461467466544"
"2014-12-10","7","24779","0.000282497275919"
"2014-12-11","16","24691","0.000648009396136"
"2014-12-12","11","22241","0.000494582078144"
"2014-12-13","3","11689","0.000256651552742"
"2014-12-14","0","11003","0"
"2014-12-15","6","21671","0.000276867703382"
"2014-12-16","4","23593","0.00016954181325"
"2014-12-17","3","24102","0.000124470998257"
"2014-12-18","4","23384","0.000171057133082"
"2014-12-19","1","22089","4.52714020553e-05"
"2014-12-20","6","11665","0.000514359194171"
"2014-12-21","1","10862","9.20640765973e-05"
"2014-12-22","6","19655","0.000305265835665"
"2014-12-23","6","20839","0.000287921685302"
"2014-12-24","4","16705","0.000239449266687"
"2014-12-25","0","8569","0"
"2014-12-26","2","12712","0.000157331655129"
"2014-12-27","1","9423","0.000106123315292"
"2014-12-28","1","10259","9.74753874647e-05"
"2014-12-29","0","18302","0"
"2014-12-30","0","19237","0"
"2014-12-31","1","18743","5.33532518807e-05"
"2015-01-01","2","10833","0.000184621065264"
"2015-01-02","2","15875","0.000125984251969"
"2015-01-03","0","10893","0"
"2015-01-04","1","10477","9.54471699914e-05"
"2015-01-05","4","21250","0.000188235294118"
"2015-01-06","5","23419","0.000213501857466"
"2015-01-07","7","24599","0.000284564413188"
"2015-01-08","3","24195","0.000123992560446"
"2015-01-09","2","23335","8.57081637026e-05"
"2015-01-10","1","12735","7.85237534354e-05"
"2015-01-11","0","14326","0"
"2015-01-12","2","21972","9.10249408338e-05"
"2015-01-13","3","26957","0.00011128834811"
"2015-01-14","3","25746","0.000116522955022"
"2015-01-15","6","25661","0.00023381785589"
"2015-01-16","13","25220","0.000515463917526"
"2015-01-17","2","11858","0.000168662506325"
"2015-01-18","1","11462","8.72448089339e-05"
"2015-01-19","2","17933","0.000111526236547"
"2015-01-20","4","25355","0.000157759810688"
"2015-01-21","8","26342","0.000303697517273"
"2015-01-22","4","25609","0.000156195087664"
"2015-01-23","2","23137","8.64416302891e-05"
"2015-01-24","7","12373","0.000565747999677"
"2015-01-25","0","12222","0"
"2015-01-26","6","23063","0.000260156961367"
"2015-01-27","1","24682","4.05153553197e-05"
"2015-01-28","5","25366","0.000197114247418"
"2015-01-29","4","25926","0.000154285273471"
"2015-01-30","1","23546","4.24700586087e-05"
"2015-01-31","0","12706","0"
"2015-02-01","1","12172","8.21557673349e-05"
"2015-02-02","10","22784","0.000438904494382"
"2015-02-03","12","25051","0.000479022793501"
"2015-02-04","9","27714","0.000324745615934"
"2015-02-05","0","25599","0"
"2015-02-06","4","22943","0.000174345116157"
"2015-02-07","0","11732","0"
"2015-02-08","2","12404","0.000161238310223"
"2015-02-09","6","22771","0.000263493039392"
"2015-02-10","4","24644","0.000162311313099"
"2015-02-11","3","25031","0.000119851384283"
"2015-02-12","15","24386","0.000615107028623"
"2015-02-13","10","22624","0.000442008486563"
"2015-02-14","2","11129","0.000179710665828"
"2015-02-15","1","10998","9.09256228405e-05"
"2015-02-16","1","16840","5.93824228029e-05"
"2015-02-17","7","22468","0.000311554210433"
"2015-02-18","1","24284","4.11793773678e-05"
"2015-02-19","5","24576","0.000203450520833"
"2015-02-20","5","22499","0.000222232099204"
"2015-02-21","2","12173","0.000164298036638"
"2015-02-22","0","12538","0"
"2015-02-23","3","22103","0.000135728181695"
"2015-02-24","2","24700","8.0971659919e-05"
"2015-02-25","5","25093","0.000199258757422"
"2015-02-26","1","24961","4.00624974961e-05"
"2015-02-27","2","22930","8.72219799389e-05"
"2015-02-28","0","11782","0"
"2015-03-01","2","11036","0.000181225081551"
"2015-03-02","4","23501","0.000170205523169"
"2015-03-03","7","25015","0.00027983210074"
"2015-03-04","3","25036","0.000119827448474"
"2015-03-05","3","24436","0.000122769684073"
"2015-03-06","1","22736","4.39831104856e-05"
"2015-03-07","2","11981","0.000166930974042"
"2015-03-08","0","10714","0"
"2015-03-09","16","23196","0.000689774098983"
"2015-03-10","8","24580","0.000325467860049"
"2015-03-11","9","25012","0.000359827282904"
"2015-03-12","9","25100","0.000358565737052"
"2015-03-13","12","22646","0.000529894904177"
"2015-03-14","8","11218","0.000713139597076"
"2015-03-15","1","11709","8.54043897856e-05"
"2015-03-16","4","22118","0.000180848177955"
"2015-03-17","5","24234","0.00020632169679"
"2015-03-18","7","25340","0.000276243093923"
"2015-03-19","4","25059","0.000159623289038"
"2015-03-20","2","22620","8.84173297966e-05"
"2015-03-21","1","11678","8.5631101216e-05"
"2015-03-22","0","10708","0"
"2015-03-23","2","20261","9.87118108682e-05"
"2015-03-24","3","23823","0.000125928724342"
"2015-03-25","3","24998","0.000120009600768"
"2015-03-26","5","24239","0.000206279136928"
"2015-03-27","21","22941","0.000915391656859"
"2015-03-28","5","10994","0.00045479352374"
"2015-03-29","2","10898","0.00018351991191"
"2015-03-30","11","20941","0.000525285325438"
"2015-03-31","9","23649","0.000380565774451"
"2015-04-01","9","24861","0.000362012791119"
"2015-04-02","6","24094","0.000249024653441"
"2015-04-03","1","19188","5.21159057744e-05"
"2015-04-04","3","10401","0.000288433804442"
"2015-04-05","1","10807","9.25326177478e-05"
"2015-04-06","1","20329","4.91908111565e-05"
"2015-04-07","6","23390","0.000256519880291"
"2015-04-08","4","23982","0.000166791760487"
"2015-04-09","7","24551","0.000285120769011"
"2015-04-10","5","21351","0.000234181068802"
"2015-04-11","0","10732","0"
"2015-04-12","1","11094","9.01388137732e-05"
"2015-04-13","7","21124","0.000331376633213"
"2015-04-14","6","24420","0.0002457002457"
"2015-04-15","3","25185","0.00011911852293"
"2015-04-16","11","23609","0.000465924012029"
"2015-04-17","4","21082","0.00018973531923"
"2015-04-18","2","10947","0.000182698456198"
"2015-04-19","2","11218","0.000178284899269"
"2015-04-20","3","21981","0.000136481506756"
"2015-04-21","6","24229","0.00024763712906"
"2015-04-22","12","25126","0.000477592931625"
"2015-04-23","4","25503","0.000156844292828"
"2015-04-24","3","22254","0.000134807225667"
"2015-04-25","1","11699","8.547739123e-05"
"2015-04-26","1","10892","9.18105031216e-05"
"2015-04-27","1","22467","4.4509725375e-05"
"2015-04-28","5","25674","0.000194749552076"
"2015-04-29","4","25840","0.00015479876161"
"2015-04-30","6","25813","0.000232441018092"
"2015-05-01","3","22566","0.000132943366126"
"2015-05-02","1","12576","7.95165394402e-05"
"2015-05-03","0","10653","0"
"2015-05-04","3","21849","0.000137306055197"
"2015-05-05","0","24359","0"
"2015-05-06","6","25235","0.000237765008916"
"2015-05-07","5","24803","0.000201588517518"
"2015-05-08","1","22583","4.42810963999e-05"
"2015-05-09","2","11167","0.000179099131369"
"2015-05-10","0","10797","0"
"2015-05-11","6","22808","0.000263065591021"
"2015-05-12","2","25011","7.99648154812e-05"
"2015-05-13","2","25867","7.73185912553e-05"
"2015-05-14","4","25058","0.000159629659191"
"2015-05-15","2","23293","8.58627055339e-05"
"2015-05-16","2","11190","0.00017873100983"
"2015-05-17","0","10866","0"
"2015-05-18","4","22341","0.000179043015084"
"2015-05-19","2","25392","7.87649653434e-05"
"2015-05-20","7","26824","0.000260960334029"
"2015-05-21","8","24811","0.000322437628471"
"2015-05-22","6","22413","0.000267701780217"
"2015-05-23","1","10681","9.36241924913e-05"
"2015-05-24","0","10961","0"
"2015-05-25","4","12361","0.000323598414368"
"2015-05-26","6","23114","0.000259582936748"
"2015-05-27","4","25213","0.000158648316345"
"2015-05-28","11","24674","0.000445813406825"
"2015-05-29","9","22183","0.000405716088897"
"2015-05-30","1","10458","9.56205775483e-05"
"2015-05-31","0","10592","0"
"2015-06-01","3","22662","0.000132380195923"
"2015-06-02","2","25155","7.95070562512e-05"
"2015-06-03","5","24914","0.00020069037489"
"2015-06-04","5","24882","0.000200948476811"
"2015-06-05","1","22333","4.47767877132e-05"
"2015-06-06","1","11233","8.90234131577e-05"
"2015-06-07","0","13812","0"
"2015-06-08","5","22708","0.000220186718337"
"2015-06-09","8","24106","0.000331867584834"
"2015-06-10","0","24937","0"
"2015-06-11","7","24727","0.000283091357625"
"2015-06-12","4","21707","0.00018427235454"
"2015-06-13","1","10528","9.49848024316e-05"
"2015-06-14","0","10536","0"
"2015-06-15","6","23194","0.000258687591619"
"2015-06-16","8","23855","0.000335359463425"
"2015-06-17","2","26331","7.59560973757e-05"
"2015-06-18","7","26502","0.00026413100898"
"2015-06-19","3","25954","0.000115589119211"
"2015-06-20","2","13031","0.000153480162689"
"2015-06-21","1","11708","8.54116843184e-05"
"2015-06-22","2","26601","7.51851434157e-05"
"2015-06-23","4","27511","0.0001453963869"
"2015-06-24","1","28986","3.449941351e-05"
"2015-06-25","3","30067","9.9777164333e-05"
"2015-06-26","0","27392","0"
"2015-06-27","0","12765","0"
"2015-06-28","2","11857","0.000168676731045"
"2015-06-29","7","26633","0.000262831825179"
"2015-06-30","3","28717","0.000104467736881"
"2015-07-01","2","29339","6.81686492382e-05"
"2015-07-02","6","27594","0.000217438573603"
"2015-07-03","1","17163","5.82648721086e-05"
"2015-07-04","0","11464","0"
"2015-07-05","1","11682","8.5601780517e-05"
"2015-07-06","1","24126","4.14490591064e-05"
"2015-07-07","4","26674","0.000149958761341"
"2015-07-08","2","28438","7.03284337858e-05"
"2015-07-09","2","28625","6.98689956332e-05"
"2015-07-10","1","26830","3.72717107715e-05"
"2015-07-11","0","13620","0"
"2015-07-12","0","12843","0"
"2015-07-13","3","28910","0.000103770321688"
"2015-07-14","3","27744","0.000108131487889"
"2015-07-15","5","28691","0.000174270677216"
"2015-07-16","9","28283","0.000318212353711"
"2015-07-17","5","24351","0.000205330376576"
"2015-07-18","1","12047","8.30082178136e-05"
"2015-07-19","0","11205","0"
"2015-07-20","3","25654","0.000116940827941"
"2015-07-21","17","26933","0.000631195930643"
"2015-07-22","3","29156","0.000102894772946"
"2015-07-23","2","27701","7.21995595827e-05"
"2015-07-24","5","25324","0.000197441162534"
"2015-07-25","8","12490","0.000640512409928"
"2015-07-26","2","12378","0.000161576991436"
"2015-07-27","9","24650","0.000365111561866"
"2015-07-28","0","27818","0"
"2015-07-29","11","27872","0.00039466130884"
"2015-07-30","3","28416","0.000105574324324"
"2015-07-31","3","28046","0.000106967125437"
"2015-08-01","2","12947","0.000154475940372"
"2015-08-02","2","11942","0.000167476134651"
"2015-08-03","3","25824","0.000116171003717"
"2015-08-04","2","27830","7.18648939993e-05"
"2015-08-05","5","28768","0.000173804226919"
"2015-08-06","2","29829","6.70488450836e-05"
"2015-08-07","2","26287","7.60832350592e-05"
"2015-08-08","1","13078","7.6464291176e-05"
"2015-08-09","2","12259","0.000163145444163"
"2015-08-10","6","27670","0.000216841344416"
"2015-08-11","4","27865","0.000143549255338"
"2015-08-12","3","29029","0.000103344930931"
"2015-08-13","5","29874","0.000167369619067"
"2015-08-14","2","26844","7.45045447772e-05"
"2015-08-15","0","14181","0"
"2015-08-16","0","13636","0"
"2015-08-17","3","26616","0.000112714156898"
"2015-08-18","4","28233","0.000141678178019"
"2015-08-19","3","29488","0.000101736299512"
"2015-08-20","4","29841","0.000134043765289"
"2015-08-21","3","26879","0.000111611295063"
"2015-08-22","0","13387","0"
"2015-08-23","1","13086","7.64175454684e-05"
"2015-08-24","1","26928","3.71360665478e-05"
"2015-08-25","0","28260","0"
"2015-08-26","2","29256","6.83620453924e-05"
"2015-08-27","1","31558","3.16876861652e-05"
"2015-08-28","5","27489","0.000181890938193"
"2015-08-29","1","13947","7.170000717e-05"
"2015-08-30","1","14141","7.07163566933e-05"
"2015-08-31","1","27826","3.5937612305e-05"
"2015-09-01","9","28382","0.000317102388838"
"2015-09-02","5","28951","0.000172705606024"
"2015-09-03","3","30909","9.70591089974e-05"
"2015-09-04","2","26834","7.45323097563e-05"
"2015-09-05","3","14150","0.000212014134276"
"2015-09-06","0","12999","0"
"2015-09-07","2","16664","0.000120019203072"
"2015-09-08","2","29052","6.8842076277e-05"
"2015-09-09","9","32817","0.000274248103117"
"2015-09-10","4","32290","0.000123877361412"
"2015-09-11","6","29898","0.000200682319888"
"2015-09-12","1","15885","6.29524708845e-05"
"2015-09-13","0","16438","0"
"2015-09-14","20","33887","0.000590196830643"
"2015-09-15","5","36672","0.000136343804538"
"2015-09-16","4","39985","0.000100037514068"
"2015-09-17","4","39425","0.000101458465441"
"2015-09-18","3","35143","8.53655066443e-05"
"2015-09-19","1","19258","5.19264721155e-05"
"2015-09-20","6","19767","0.000303536196691"
"2015-09-21","39","36202","0.00107728854759"
"2015-09-22","1","37478","2.66823202946e-05"
"2015-09-23","6","36635","0.000163777808107"
"2015-09-24","7","38671","0.000181014196685"
"2015-09-25","6","35859","0.000167322011211"
"2015-09-26","1","19027","5.25568928365e-05"
"2015-09-27","1","19020","5.25762355415e-05"
"2015-09-28","3","36729","8.16793269623e-05"
"2015-09-29","0","37409","0"
"2015-09-30","5","39348","0.000127071261563"
"2015-10-01","3","38879","7.71624784588e-05"
"2015-10-02","5","34940","0.000143102461362"
"2015-10-03","5","19203","0.000260375982919"
"2015-10-04","2","19297","0.000103643053324"
"2015-10-05","6","36318","0.000165207335206"
"2015-10-06","11","37391","0.000294188441069"
"2015-10-07","11","39988","0.000275082524757"
"2015-10-08","8","40187","0.000199069350785"
"2015-10-09","2","34755","5.7545676881e-05"
"2015-10-10","4","19810","0.00020191822312"
"2015-10-11","0","19090","0"
"2015-10-12","3","33366","8.99118863514e-05"
"2015-10-13","5","36870","0.000135611608354"
"2015-10-14","2","38276","5.22520639565e-05"
"2015-10-15","8","37685","0.00021228605546"
"2015-10-16","7","34857","0.000200820495166"
"2015-10-17","1","18206","5.49269471603e-05"
"2015-10-18","0","18229","0"
"2015-10-19","0","34756","0"
"2015-10-20","5","37123","0.000134687390566"
"2015-10-21","4","38650","0.000103492884864"
"2015-10-22","3","37945","7.90617999736e-05"
"2015-10-23","3","34479","8.70094840338e-05"
"2015-10-24","3","18997","0.000157919671527"
"2015-10-25","3","18413","0.000162928365828"
"2015-10-26","1","35780","2.79485746227e-05"
"2015-10-27","7","37355","0.000187391246152"
"2015-10-28","3","38709","7.75013562737e-05"
"2015-10-29","6","38835","0.000154499806875"
"2015-10-30","4","36090","0.000110834026046"
"2015-10-31","3","19922","0.000150587290433"
"2015-11-01","4","18828","0.000212449543233"
"2015-11-02","4","36043","0.000110978553395"
"2015-11-03","4","38208","0.000104690117253"
"2015-11-04","5","39535","0.000126470216264"
"2015-11-05","4","38558","0.00010373982053"
"2015-11-06","1","35919","2.78404187199e-05"
"2015-11-07","4","18198","0.000219804374107"
"2015-11-08","1","17939","5.57444673616e-05"
"2015-11-09","0","35166","0"
"2015-11-10","9","38346","0.000234705053982"
"2015-11-11","8","36952","0.000216497077289"
"2015-11-12","4","37795","0.00010583410504"
"2015-11-13","4","36433","0.000109790574479"
"2015-11-14","3","20855","0.000143850395589"
"2015-11-15","4","19336","0.000206868018204"
"2015-11-16","4","35875","0.00011149825784"
"2015-11-17","3","37031","8.10132051524e-05"
"2015-11-18","5","37673","0.000132721046904"
"2015-11-19","5","39412","0.000126864914239"
"2015-11-20","2","35232","5.67665758401e-05"
"2015-11-21","0","18804","0"
"2015-11-22","0","18538","0"
"2015-11-23","11","34376","0.00031999069118"
"2015-11-24","4","35320","0.000113250283126"
"2015-11-25","2","33394","5.98909983829e-05"
"2015-11-26","1","20154","4.96179418478e-05"
"2015-11-27","1","23430","4.26803243705e-05"
"2015-11-28","0","17114","0"
"2015-11-29","2","18464","0.000108318890815"
"2015-11-30","2","34364","5.82004423234e-05"
"2015-12-01","0","35165","0"
"2015-12-02","2","36903","5.41961358155e-05"
"2015-12-03","14","37598","0.000372360231927"
"2015-12-04","4","33798","0.000118350198237"
"2015-12-05","2","18138","0.000110265740434"
"2015-12-06","0","19470","0"
"2015-12-07","2","34938","5.72442612628e-05"
"2015-12-08","3","36087","8.31324299609e-05"
"2015-12-09","1","38727","2.58217780876e-05"
"2015-12-10","5","37993","0.000131603190061"
"2015-12-11","6","33555","0.000178810907465"
"2015-12-12","1","18662","5.35848247776e-05"
"2015-12-13","2","17395","0.000114975567692"
"2015-12-14","2","33530","5.96480763495e-05"
"2015-12-15","3","36642","8.18732601932e-05"
"2015-12-16","3","37398","8.02181934863e-05"
"2015-12-17","2","36462","5.48516263507e-05"
"2015-12-18","5","32866","0.000152132903304"
"2015-12-19","1","17596","5.68310979768e-05"
"2015-12-20","1","17368","5.75771533855e-05"
"2015-12-21","1","31448","3.17985245485e-05"
"2015-12-22","5","32169","0.000155429139855"
"2015-12-23","4","30975","0.000129136400323"
"2015-12-24","1","22095","4.52591083956e-05"
"2015-12-25","6","13046","0.000459911083857"
"2015-12-26","1","14025","7.13012477718e-05"
"2015-12-27","1","15519","6.44371415684e-05"
"2015-12-28","2","27041","7.39617617692e-05"
"2015-12-29","3","28791","0.000104199228926"
"2015-12-30","0","29748","0"
"2015-12-31","3","26855","0.000111711040775"
"2016-01-01","0","17811","0"
"2016-01-02","1","17985","5.56018904643e-05"
"2016-01-03","2","17400","0.000114942528736"
"2016-01-04","9","33685","0.00026718123794"
"2016-01-05","19","36505","0.000520476647035"
"2016-01-06","7","39442","0.000177475787232"
"2016-01-07","2","39354","5.08207551964e-05"
"2016-01-08","1","37037","2.7000027e-05"
"2016-01-09","2","20173","9.91424180836e-05"
"2016-01-10","2","20564","9.72573429294e-05"
"2016-01-11","2","39930","5.00876533934e-05"
"2016-01-12","5","38721","0.000129128896464"
"2016-01-13","4","39541","0.000101160820414"
"2016-01-14","9","39591","0.000227324391907"
"2016-01-15","1","38779","2.57871528405e-05"
"2016-01-16","2","20522","9.74563882663e-05"
"2016-01-17","0","20154","0"
"2016-01-18","5","28628","0.000174654184714"
"2016-01-19","5","38106","0.000131212932347"
"2016-01-20","26","39782","0.000653561912423"
